x,y
6.388888889,4.439556917
5.833333333,4.092982453
5.555555556,3.755291078
5.277777778,3.615629505
5,3.550458575
5,3.480923279
5,3.387419279
5,3.260300824
5,3.101556337
5,2.94229411
4.722222222,2.7852975
4.722222222,2.632568473
4.444444444,2.48410703
4.444444444,2.332601729
4.444444444,2.175361716
4.166666667,2.017284556
4.166666667,1.855913871
3.888888889,1.709029257
3.888888889,1.562933231
3.888888889,1.419183149
3.611111111,1.269966501
3.611111111,1.128367064
3.333333333,0.98303852
3.333333333,0.841212559
3.333333333,0.693453726
3.055555556,0.543212571
3.055555556,0.393844122
3.055555556,0.246494644
2.777777778,0.103305505
2.777777778,0.043232756
2.777777778,0.186971211
2.5,0.335140478
2.5,0.490445835
2.222222222,0.641798182
2.222222222,0.786017482
2.222222222,0.928387524
1.944444444,1.070821628
1.944444444,1.211734273
1.944444444,1.356502343
1.666666667,1.499656181
1.666666667,1.645511431
1.666666667,1.787493931
1.388888889,1.925966445
1.388888889,2.072145116
1.111111111,2.197008271
1.111111111,2.308978804
1.111111111,2.494552475
1.111111111,2.701393586
0.833333333,2.913671137
0.555555556,3.116854907
0.555555556,3.314793647
0.555555556,3.507861335
0.277777778,3.690871207
0.277777778,3.862985513
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.277777778,0.574618403
0.555555556,1.422312457
1.388888889,2.375762254
2.222222222,3.328071508
3.055555556,4.293650713
4.166666667,5.264050077
5,6.22697695
6.111111111,7.171233883
6.944444444,7.875249857
7.777777778,8.251787611
8.055555556,8.422384995
8.333333333,8.480309828
8.333333333,8.533319631
8.333333333,8.579409138
8.333333333,8.626530138
8.333333333,8.651560093
8.333333333,8.69626855
8.333333333,8.736181057
8.333333333,8.803394457
8.333333333,8.865690257
8.333333333,8.91134227
8.333333333,8.948687189
8.333333333,8.983333905
8.333333333,9.035266216
8.333333333,9.071308813
8.333333333,9.091461695
8.333333333,9.129086188
8.333333333,9.165638617
8.333333333,9.17761367
8.333333333,9.167561448
8.333333333,8.810608448
8.055555556,8.167852725
7.5,7.541697839
6.944444444,6.942490549
6.111111111,6.347367692
5.555555556,5.731700263
5,5.069656224
4.166666667,4.398942961
3.333333333,3.727791975
2.777777778,3.08373407
1.944444444,2.497606767
1.388888889,2.253574704
0.833333333,2.085817155
0.833333333,1.90014321
0.555555556,1.711829588
0.277777778,1.539070074
0
0
0
0
0
0
0
0
0
0
0.277777778,0.52213424
0.833333333,1.405223194
1.388888889,2.510337312
2.5,3.625749112
3.611111111,4.755229666
4.722222222,5.879121809
5.833333333,6.967830809
6.944444444,7.726682873
7.777777778,8.044343981
8.055555556,8.104928501
8.333333333,8.09236872
8.333333333,8.100051544
8.333333333,8.12674632
8.333333333,8.154531092
8.333333333,8.172957252
8.333333333,8.181851618
8.333333333,8.192850364
8.333333333,8.193081551
8.333333333,8.202701551
8.333333333,8.207209133
8.333333333,8.218311106
8.333333333,8.215712645
8.333333333,8.212813468
8.333333333,8.213722618
8.333333333,8.221258491
8.333333333,8.227956166
8.333333333,8.234372809
8.333333333,8.246880278
8.333333333,8.234157406
8.333333333,8.201618874
8.333333333,8.179621917
8.333333333,8.179493629
8.333333333,8.212808798
8.333333333,8.253351651
8.333333333,8.244327021
8.333333333,8.222052688
8.333333333,8.210603232
8.333333333,8.197650415
8.333333333,8.207983495
8.333333333,8.200158213
8.333333333,8.173226482
8.333333333,8.151728062
8.333333333,8.104199879
8.333333333,8.05649494
8.333333333,8.006211527
8.333333333,7.968641179
8.333333333,7.916511139
8.333333333,7.869400618
8.333333333,7.818277845
8.333333333,7.788003298
8.333333333,7.752511614
8.333333333,7.721141144
8.333333333,7.68517763
8.333333333,7.661345491
8.333333333,7.589175655
8.333333333,7.528060387
8.333333333,7.483562816
8.333333333,7.435974113
8.333333333,7.420386139
8.333333333,7.580746376
8.611111111,8.328286538
9.166666667,9.421818071
10,10.53583334
11.11111111,11.64695878
12.22222222,12.70889627
13.33333333,13.53281588
14.44444444,13.94543136
15.27777778,14.11192193
15.55555556,14.18432122
15.55555556,14.16262923
15.55555556,14.13542045
15.55555556,14.12077244
15.55555556,14.08930626
15.55555556,13.92022921
15.55555556,13.30271724
15.27777778,12.65571236
14.72222222,12.08908379
13.88888889,11.54157624
13.33333333,10.9877097
12.77777778,10.4280302
12.22222222,9.861348644
11.66666667,9.29579382
10.83333333,8.755066088
10.27777778,8.245172511
10,7.759246468
9.444444444,7.282135496
8.888888889,6.813452555
8.333333333,6.346798173
7.777777778,5.891311131
7.222222222,5.446149915
6.666666667,5.008481598
6.111111111,4.572282059
5.833333333,4.164739298
5.277777778,3.695574038
5,3.131713446
4.444444444,2.544774875
3.611111111,1.959658983
3.055555556,1.387512825
2.5,0.80840312
1.944444444,0.278571613
1.111111111,0.033434551
0.833333333,0.303455617
0.555555556,0.341654646
0.277777778,0.285263365
0.277777778,0.193342378
0.277777778,0.23735727
0.277777778,0.510995426
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.277777778,0.574489157
0.833333333,1.563614187
1.666666667,2.668058201
2.777777778,3.78970511
3.888888889,4.917466577
4.722222222,6.047555356
5.833333333,7.173496185
6.944444444,8.298837476
8.055555556,9.406105764
9.166666667,10.515061
10.27777778,11.61903197
11.38888889,12.72047568
12.22222222,13.7563657
13.33333333,14.55176796
14.44444444,15.03796294
15,15.2222544
15.55555556,15.19183469
15.55555556,14.99974014
15.83333333,14.83246926
15.83333333,14.69303507
15.83333333,14.60600027
15.83333333,14.90935358
16.11111111,15.39144306
16.94444444,15.79038388
17.5,16.14252168
18.05555556,16.44988193
18.33333333,16.66532486
18.88888889,16.7669483
19.16666667,16.77812672
19.44444444,16.78107934
19.44444444,16.76472483
19.72222222,16.61051704
19.44444444,16.48325418
19.44444444,16.51784296
19.44444444,16.52614796
19.44444444,16.52094273
19.44444444,16.49834513
19.44444444,16.47238979
19.44444444,16.41638034
19.44444444,16.39036559
19.44444444,16.39229796
19.44444444,16.41931017
19.44444444,16.48250341
19.44444444,16.53581573
19.44444444,16.57924714
19.16666667,16.60814474
19.16666667,16.62832057
19.16666667,16.63087848
18.88888889,16.62350292
18.88888889,16.61425886
18.61111111,16.63347568
18.61111111,16.68258809
18.33333333,16.74456514
18.33333333,16.82462488
18.05555556,16.89117137
17.77777778,17.05616997
17.77777778,17.46829682
17.77777778,17.9160757
18.05555556,18.31168309
18.05555556,18.66462569
18.33333333,18.97490348
18.33333333,19.23599791
18.33333333,19.49328606
18.33333333,19.75658147
18.33333333,20.02656834
18.33333333,20.15667226
18.33333333,20.08683912
18.05555556,19.91190097
17.5,19.70838928
17.22222222,19.3704941
16.94444444,19.00904614
16.38888889,18.49022452
15.83333333,17.88110734
15.27777778,17.2241878
14.44444444,16.56029905
13.88888889,15.91095722
13.05555556,15.26855085
12.22222222,14.64608819
11.66666667,14.03212322
11.11111111,13.4250923
10.55555556,12.86528143
9.722222222,12.32808684
9.166666667,11.8022141
8.611111111,11.28427298
8.055555556,10.76606464
7.5,10.20992361
6.944444444,9.619411126
6.388888889,9.003377016
5.555555556,8.372133663
5,7.730275945
4.166666667,7.115991822
3.611111111,6.514495308
3.055555556,5.937916294
2.5,5.371820912
1.666666667,4.893408795
1.111111111,4.760935507
0.833333333,4.611799571
0.833333333,4.392308662
0.555555556,4.049891892
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.555555556,0.596298
0.833333333,1.609889371
1.944444444,2.719926064
3.055555556,3.841726442
3.888888889,4.97502806
4.722222222,6.106766218
6.111111111,7.235907394
7.222222222,8.347494745
8.055555556,9.424372611
9.166666667,10.46746303
10.27777778,11.4866097
11.38888889,12.47057549
12.5,13.40533327
13.61111111,14.13444475
14.44444444,14.54362587
15,14.71436071
15.55555556,14.70605758
15.83333333,14.62071739
15.83333333,14.53742661
15.83333333,14.47607182
15.83333333,14.47278905
15.83333333,14.88353127
16.38888889,15.45294194
16.94444444,15.94225012
17.5,16.39273389
18.05555556,16.83761104
18.33333333,17.23307866
18.61111111,17.59833022
19.16666667,17.87355777
19.16666667,18.02874674
19.44444444,18.07843497
19.16666667,18.1073971
19.16666667,18.1061018
19.16666667,18.09374968
18.88888889,18.07681138
18.88888889,18.05794346
18.61111111,18.02091564
18.61111111,18.03453541
18.33333333,18.1677526
18.33333333,18.34419232
18.33333333,18.49886574
18.61111111,18.57890546
18.61111111,18.62596594
18.61111111,18.51246694
18.61111111,18.31417786
18.33333333,17.77037247
18.05555556,17.20405328
17.5,16.70129672
16.94444444,16.12274726
16.38888889,15.58266265
15.83333333,15.47596717
15.55555556,15.44706711
15.55555556,15.55200517
15.55555556,15.59993326
15.55555556,15.58151578
15.55555556,15.55828043
15.55555556,15.54135748
15.55555556,15.51850396
15.55555556,15.49434204
15.55555556,15.47831246
15.27777778,15.45383967
15.27777778,15.43395315
15.27777778,15.41505628
15.27777778,15.39275359
15.27777778,15.3545386
15.27777778,15.27676799
15.27777778,15.15697893
15.27777778,14.99455203
15.27777778,14.80361322
15.27777778,14.59628322
15.27777778,14.406806
15.27777778,14.23693693
15.27777778,14.0788582
15.27777778,13.93907935
15.55555556,13.81790726
15.55555556,13.71507618
15.83333333,13.8623476
16.11111111,14.36101426
16.66666667,14.70603344
17.22222222,14.82169567
17.77777778,14.74270477
18.05555556,14.50993344
18.05555556,14.12675434
18.05555556,13.82391693
17.77777778,13.61963932
17.77777778,13.49437536
17.77777778,13.40269866
17.77777778,13.3665682
17.77777778,13.40844127
17.77777778,13.45700595
17.77777778,13.51982894
17.77777778,13.56345412
17.77777778,13.57630989
17.77777778,13.55540428
17.77777778,13.52415599
17.5,13.49270269
17.5,13.43069138
17.22222222,13.37045574
17.22222222,13.31199577
16.94444444,13.23657211
16.94444444,13.17081179
16.94444444,13.09593838
16.66666667,13.02279432
16.38888889,12.95241558
16.38888889,12.88888824
16.38888889,13.05962247
16.11111111,13.54212519
16.66666667,13.98376616
16.94444444,14.33297946
17.22222222,14.61000811
17.5,14.80960564
17.77777778,14.75058644
17.77777778,14.66759556
17.5,14.57826686
17.5,14.49483546
17.22222222,14.41730138
17.22222222,14.36446242
16.94444444,14.3222598
16.94444444,14.2891278
16.66666667,14.24943359
16.66666667,14.20277327
16.66666667,14.16188479
16.38888889,14.12386607
16.38888889,14.26036849
16.38888889,14.74556219
16.66666667,15.23244909
16.94444444,15.60067229
17.5,15.87892766
17.77777778,15.9903346
17.77777778,15.95726941
17.77777778,15.92883332
17.5,15.9989636
17.5,16.3566683
17.77777778,16.75309245
18.05555556,17.08819311
18.33333333,17.40764538
18.61111111,17.70431762
18.88888889,17.96983507
19.16666667,18.20557316
19.16666667,18.40975542
19.44444444,18.40756092
19.44444444,18.37185272
19.16666667,18.33492243
19.16666667,18.29589851
18.88888889,18.26098888
18.88888889,18.23114385
18.88888889,18.20366244
18.61111111,18.17432074
18.61111111,18.14505242
18.61111111,18.17109848
18.33333333,18.24675509
18.33333333,18.34656559
18.33333333,18.44745585
18.61111111,18.54292691
18.61111111,18.53102993
18.33333333,18.47974221
18.33333333,18.05430136
17.77777778,17.48489025
17.5,16.90721225
16.94444444,16.31986871
16.11111111,15.69832081
16.11111111,15.05049692
14.72222222,14.39078794
14.16666667,13.74057786
13.33333333,13.09217149
12.77777778,12.44556884
11.94444444,11.80544261
11.11111111,11.18074923
10.55555556,10.58945782
10,10.01545184
9.444444444,9.460595412
8.888888889,8.920882048
8.333333333,8.394158845
7.777777778,7.867489461
6.944444444,7.299875688
6.388888889,6.689993105
5.833333333,6.049492642
5,5.404306412
4.444444444,4.754145505
3.888888889,4.091928251
3.055555556,3.455302737
2.5,2.8986735
1.666666667,2.422040541
1.111111111,2.279603541
0.833333333,2.130130387
0.555555556,1.909554063
0.555555556,1.57931105
0.277777778,1.620824373
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.277777778,0.520707732
0.833333333,1.365459274
1.388888889,2.473695978
2.5,3.587267416
3.333333333,4.715245655
4.444444444,5.844235918
5.555555556,6.969687206
6.666666667,8.098335815
7.777777778,9.241073383
8.888888889,10.38346505
10,11.53306701
11.11111111,12.67855756
12.22222222,13.82003587
13.33333333,14.78736541
14.16666667,15.58247965
14.72222222,16.1678551
15.27777778,16.53956514
15.83333333,16.78963394
15.83333333,16.84278812
16.11111111,16.82555904
15.83333333,16.80279273
15.83333333,17.05864897
15.83333333,17.6216669
16.38888889,18.15259042
16.66666667,18.61190112
17.22222222,19.03027466
17.5,19.42667092
17.77777778,19.79489733
18.05555556,20.13992985
18.33333333,20.46431694
18.61111111,20.78007832
18.61111111,21.06965447
18.88888889,21.32191607
19.16666667,21.55275467
19.16666667,21.71188578
19.44444444,21.68415308
19.16666667,21.65110371
19.16666667,21.62296833
19.16666667,21.59119341
18.88888889,21.56237686
18.88888889,21.5339211
18.61111111,21.5129018
18.61111111,21.48591559
18.33333333,21.45957109
18.33333333,21.43593938
18.33333333,21.40418587
18.05555556,21.38106181
18.05555556,21.35763366
17.77777778,21.60932623
18.05555556,21.98820441
18.33333333,22.32861158
18.61111111,22.64985587
18.61111111,22.93801663
18.88888889,23.18766935
19.16666667,23.41569954
19.16666667,23.57840007
19.44444444,23.69136991
19.44444444,23.77255194
19.44444444,23.84442151
19.44444444,23.91206113
19.44444444,23.90581721
19.16666667,23.873712
19.16666667,23.56960432
18.88888889,23.07394797
18.33333333,22.57261479
17.77777778,22.06560477
17.22222222,21.52790346
16.38888889,20.96087018
15.83333333,20.39446794
15.27777778,19.82361952
14.72222222,19.24494321
14.16666667,18.64835593
13.33333333,18.03266471
12.77777778,17.37855411
11.94444444,16.7306056
11.38888889,16.10019771
10.55555556,15.51673281
10,14.94873015
9.444444444,14.39174366
8.888888889,13.85079908
8.333333333,13.31414655
7.777777778,12.76530417
7.222222222,12.20427192
6.388888889,11.62628813
5.833333333,11.04254551
5.277777778,10.45635939
4.722222222,9.851610209
3.888888889,9.253675695
3.333333333,8.667840295
2.777777778,8.096652868
2.222222222,7.548271132
1.666666667,7.151850214
1.111111111,7.045831422
0.833333333,6.906395943
0.555555556,6.70004651
0.555555556,6.415854989
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.277777778,0.533866415
0.833333333,1.447040594
1.388888889,2.550449556
2.5,3.666010236
3.611111111,4.793917604
4.722222222,5.924047734
5.833333333,7.047016364
6.944444444,8.172360017
8.055555556,9.291273652
9.166666667,10.39973348
10.27777778,11.50834
11.38888889,12.60765519
12.22222222,13.70786404
13.33333333,14.66006704
14.16666667,15.37796085
15,15.87504093
15.55555556,16.16631163
15.83333333,16.32674039
16.11111111,16.26574297
16.11111111,16.21208577
15.83333333,16.18619531
15.83333333,16.51239004
16.11111111,17.0498398
16.38888889,17.51424572
16.94444444,17.92912059
17.5,18.30569871
17.77777778,18.67012116
18.33333333,18.99177136
18.61111111,19.30728368
18.88888889,19.55561189
19.16666667,19.74518391
19.44444444,19.76285183
19.44444444,19.72891998
19.44444444,19.69959393
19.44444444,19.61914239
19.16666667,19.52472651
19.16666667,19.34390065
19.16666667,19.07860625
19.16666667,18.8776388
19.44444444,18.70406561
19.44444444,18.55040544
19.44444444,18.41417498
19.44444444,18.24898805
19.44444444,18.02583197
19.44444444,17.5522172
19.44444444,16.87211233
19.16666667,16.27975256
18.61111111,15.68246386
18.33333333,15.37529621
18.05555556,15.18332845
18.05555556,15.1065606
18.05555556,15.03118179
18.05555556,14.96226161
18.05555556,15.00551784
18.05555556,15.07336332
18.05555556,15.14735265
18.05555556,15.16808249
18.05555556,15.11671202
18.05555556,15.10978463
18.05555556,15.07463277
18.05555556,15.02836145
17.77777778,14.97287755
17.77777778,14.89644558
17.5,14.83207462
17.5,14.75574764
17.22222222,14.68761225
17.22222222,14.61662105
16.94444444,14.54277404
16.94444444,14.47916142
16.94444444,14.41566978
16.66666667,14.35406146
16.66666667,14.28273707
16.38888889,14.28978983
16.66666667,14.67595563
17.22222222,15.12841528
17.5,15.50173294
17.77777778,15.78997562
18.05555556,16.02778575
18.05555556,16.0441428
17.77777778,15.96200771
17.77777778,15.88167234
17.5,15.79981996
17.5,15.72318572
17.22222222,15.64917666
17.22222222,15.57199126
17.22222222,15.50627793
16.94444444,15.46512223
16.94444444,15.45823799
16.66666667,15.47868837
16.66666667,15.51653402
16.38888889,15.58876311
16.66666667,16.00411275
16.94444444,16.57844367
17.22222222,17.07838913
17.5,17.5341889
17.5,17.82902174
17.5,18.04683089
17.5,18.20739306
17.5,18.3812787
17.5,18.50231296
17.22222222,18.42437905
16.94444444,18.3038885
16.66666667,18.15305694
16.38888889,17.91957958
16.11111111,17.54979882
15.55555556,17.04133956
15,16.45298152
14.44444444,15.85975606
13.88888889,15.25606723
13.05555556,14.64741811
12.5,13.99609622
11.66666667,13.35694428
11.11111111,12.74107966
10.27777778,12.13831234
9.722222222,11.55601652
9.166666667,10.98680594
8.611111111,10.42529738
7.777777778,9.874920098
7.5,9.331307301
6.944444444,8.774516198
6.111111111,8.196926698
5.555555556,7.608109698
5,7.017494847
4.166666667,6.426226479
3.611111111,5.838219758
3.055555556,5.254285695
2.222222222,4.703343106
1.666666667,4.15601974
1.388888889,3.640294424
0.833333333,3.421520766
0.833333333,3.277857861
0.555555556,3.131363247
0.277777778,3.021734994
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.277777778,0.445488589
0.833333333,0.983401863
1.666666667,1.906180626
2.777777778,2.925845293
3.888888889,4.042395863
5,5.172048315
6.111111111,6.299563315
6.944444444,7.425801186
8.055555556,8.544612778
9.166666667,9.632583311
10.27777778,10.6806946
11.38888889,11.7115008
12.5,12.71052238
13.61111111,13.6634463
14.44444444,14.46279563
15.27777778,14.9644196
15.55555556,15.18861015
15.83333333,15.23885517
15.83333333,15.13613941
15.83333333,15.04735307
15.83333333,14.97249613
15.83333333,14.93437015
16.11111111,15.24204603
16.94444444,15.7839203
17.5,16.22014157
18.05555556,16.58576502
18.33333333,16.90799054
18.88888889,17.16218336
19.16666667,17.3649665
19.44444444,17.48811479
19.44444444,17.51778943
19.44444444,17.56424543
19.44444444,17.63280543
19.44444444,17.71547943
19.44444444,17.79598061
19.44444444,17.89805611
19.44444444,17.98562754
19.16666667,18.05381751
19.16666667,18.19587685
19.16666667,18.3764753
19.16666667,18.59458333
19.16666667,18.80918173
19.16666667,19.01390907
19.16666667,18.98251831
18.88888889,18.88293729
18.61111111,18.57906489
18.05555556,18.27751892
17.5,17.84944543
16.94444444,17.3875937
16.38888889,16.88069502
15.83333333,16.35237415
15.27777778,15.8007765
14.72222222,15.22432235
13.88888889,14.64614971
13.33333333,14.04142881
12.77777778,13.3940136
11.94444444,12.75792309
11.38888889,12.1363885
10.55555556,11.54442436
10,10.99253337
9.444444444,10.46123376
8.888888889,9.936847929
8.333333333,9.407092375
7.777777778,8.872519511
7.222222222,8.334138571
6.666666667,7.781222267
6.111111111,7.213510651
5.277777778,6.633039744
4.722222222,6.056165761
4.166666667,5.487710713
3.333333333,4.91597975
2.777777778,4.340972872
2.5,3.765896406
1.666666667,3.224681932
1.111111111,2.728915112
0.833333333,2.544048396
0.555555556,2.391071766
0.555555556,2.222916619
0.277777778,2.132131052
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.277777778,0.453549704
0.833333333,0.997563856
1.666666667,1.919903494
2.777777778,3.02275836
3.888888889,4.138144198
4.722222222,5.268593691
5.833333333,6.400028228
6.944444444,7.522930228
8.055555556,8.630155402
9.166666667,9.693493782
10.27777778,10.72485025
11.38888889,11.73620878
12.5,12.70946699
13.61111111,13.65766845
14.44444444,14.36587342
15,14.66134202
15.27777778,14.69751506
15.55555556,14.55443653
15.55555556,14.3930006
15.55555556,14.25543352
15.55555556,14.13805829
15.83333333,14.03857232
16.11111111,14.04233293
16.66666667,14.45294866
17.22222222,14.94736744
18.05555556,15.33100338
18.33333333,15.64541739
18.88888889,15.87695954
19.16666667,16.02562981
19.44444444,16.08873756
19.44444444,16.12797875
19.44444444,16.05120349
19.44444444,16.00412504
19.44444444,16.09358909
19.44444444,16.19291245
19.44444444,16.25644256
19.44444444,16.29616271
19.44444444,16.30899055
19.44444444,16.31592375
19.44444444,16.29987653
19.16666667,16.27885174
19.16666667,16.24571416
18.88888889,16.21290465
18.88888889,16.18045547
18.88888889,16.15052703
18.61111111,16.12615447
18.61111111,16.09552045
18.61111111,16.07074408
18.33333333,16.04640196
18.33333333,16.01588123
18.05555556,15.98883283
18.05555556,15.95879684
18.05555556,15.93221142
17.77777778,15.99956588
18.05555556,16.34320058
18.33333333,16.70144683
18.61111111,17.02745597
18.88888889,17.32986608
19.16666667,17.58839132
19.16666667,17.81718204
19.44444444,18.03472945
19.16666667,18.07374939
19.16666667,18.13392478
18.88888889,18.2131265
18.88888889,18.27735994
18.61111111,18.32901048
18.61111111,18.36887306
18.33333333,18.38910212
18.05555556,18.41505883
18.05555556,18.61628429
18.05555556,18.87803707
18.05555556,19.17112146
18.33333333,19.45599395
18.33333333,19.58873296
18.05555556,19.46129746
17.77777778,19.29124265
17.5,19.11456453
17.5,18.85855112
17.22222222,18.52320243
16.66666667,18.0102362
16.11111111,17.41957965
15.55555556,16.8030441
15,16.23161661
14.44444444,15.66815369
13.88888889,15.10329307
13.33333333,14.52736589
12.5,13.94721743
11.94444444,13.33217817
11.38888889,12.72684584
10.83333333,12.11068897
10.27777778,11.51309951
9.722222222,10.94779602
9.166666667,10.3925053
8.611111111,9.815309046
8.055555556,9.247040411
7.222222222,8.687699398
6.666666667,8.131454151
6.111111111,7.569417948
5.555555556,6.996617708
5,6.416744588
4.444444444,5.850567702
3.888888889,5.280949452
3.333333333,4.700218241
2.777777778,4.122943359
2.222222222,3.570127967
1.666666667,3.040544342
1.111111111,2.549621383
0.833333333,2.304040856
0.555555556,2.076344746
0.277777778,1.860904032
0.277777778,1.784576226
0.277777778,1.528030704
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.277777778,0.286932247
0.833333333,0.773652306
1.111111111,1.55821969
2.222222222,2.640634398
3.333333333,3.73962313
4.444444444,4.857655906
5.555555556,5.976440772
6.666666667,7.096412718
7.777777778,8.205989771
8.888888889,9.288686158
10,10.33071967
11.38888889,11.34117691
12.5,12.3165488
13.33333333,13.24880371
14.44444444,13.97489826
15,14.26921151
15.27777778,14.28470021
15.55555556,14.13594967
15.55555556,13.97602426
15.55555556,13.83929494
15.55555556,13.72576174
15.83333333,13.62563461
16.11111111,13.56381067
16.38888889,13.88279296
17.22222222,14.39170465
17.77777778,14.79005272
18.33333333,15.12672691
18.88888889,15.40588349
19.16666667,15.59962868
19.44444444,15.68816318
19.44444444,15.73403112
19.72222222,15.72274858
19.72222222,15.65305551
19.44444444,15.45721238
19.44444444,15.33447612
19.44444444,15.30795281
19.44444444,15.26350231
19.44444444,15.21859332
19.44444444,15.1489548
19.44444444,14.99777339
19.44444444,14.96331221
19.44444444,14.97799473
19.44444444,15.01650641
19.44444444,15.08412082
19.44444444,15.13610702
19.44444444,15.16931678
19.44444444,15.18714764
19.44444444,15.18545971
19.16666667,15.17438318
19.16666667,15.1553299
19.16666667,15.13378245
18.88888889,15.10665361
18.88888889,15.07516567
18.61111111,15.07809591
18.61111111,15.11544433
18.61111111,15.17610971
18.33333333,15.26527517
18.33333333,15.37084166
18.05555556,15.49308411
17.77777778,15.62294754
17.77777778,15.77164611
17.77777778,16.04272479
17.77777778,16.36215226
17.77777778,16.70155468
17.77777778,17.04058845
17.77777778,17.36989747
17.5,17.40055158
17.22222222,17.2673503
16.66666667,17.09821827
16.11111111,16.90381574
15.83333333,16.6841427
15.27777778,16.38400507
15,15.89970363
14.16666667,15.27797496
13.61111111,14.61682801
12.77777778,13.94907853
12.22222222,13.29166938
11.66666667,12.66117017
10.83333333,12.05261236
10.27777778,11.46621716
9.722222222,10.91531332
9.166666667,10.38148216
8.333333333,9.855223555
7.777777778,9.326293483
7.222222222,8.788383022
6.666666667,8.208134064
6.111111111,7.603698217
5.277777778,6.989708724
4.722222222,6.378648231
4.166666667,5.761361867
3.611111111,5.147006494
2.777777778,4.541579917
2.222222222,3.954683917
1.666666667,3.383576062
1.111111111,2.976366929
0.833333333,2.840231219
0.555555556,2.673393395
0.277777778,2.480882458
0.277777778,2.199903861
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.277777778,0.460489323
0.833333333,1.047913107
1.666666667,1.895149724
2.777777778,3.002199175
3.888888889,4.124293268
5,5.253216816
6.111111111,6.384184092
7.222222222,7.504751263
8.055555556,8.623502159
9.166666667,9.713289578
10.27777778,10.78813816
11.38888889,11.81453676
12.5,12.80822752
13.61111111,13.77357274
14.44444444,14.53813732
15.27777778,14.98185076
15.55555556,15.1838685
15.83333333,15.2255218
15.83333333,15.11316147
15.83333333,15.01783283
15.83333333,14.93602435
15.83333333,14.90244681
16.11111111,15.28170887
16.66666667,15.82380146
17.22222222,16.24565218
17.77777778,16.60619167
18.33333333,16.93451763
18.61111111,17.26182088
18.88888889,17.54770964
19.16666667,17.79824574
19.44444444,17.98582317
19.44444444,18.0345469
19.44444444,18.09112662
19.16666667,18.1565601
19.16666667,18.22221783
18.88888889,18.26275774
18.88888889,18.2735125
18.61111111,18.2793925
18.61111111,18.26552302
18.33333333,18.24356879
18.05555556,18.21186742
17.77777778,18.16327891
17.77777778,18.19786793
17.77777778,18.53107018
18.05555556,18.90983829
18.05555556,19.26292144
18.33333333,19.58840175
18.33333333,19.90791481
18.61111111,20.21621572
18.61111111,20.37745663
18.61111111,20.21652723
18.33333333,20.10297661
18.33333333,20.18853338
18.33333333,20.31737141
18.61111111,20.48949069
18.61111111,20.63742859
18.61111111,20.67297368
18.61111111,20.59730209
18.33333333,20.26286547
17.77777778,19.75146369
17.22222222,19.27666193
16.66666667,18.77116639
16.11111111,18.21621414
15.55555556,17.62529697
15,17.03451781
14.16666667,16.45868593
13.61111111,15.88769146
13.05555556,15.31012492
12.5,14.70736079
11.66666667,14.08861751
11.11111111,13.45389508
10.27777778,12.8359152
9.722222222,12.26096284
9.166666667,11.69937412
8.611111111,11.14965278
8.055555556,10.62298591
7.5,10.08748064
6.666666667,9.530148208
6.111111111,8.956851108
5.555555556,8.373773508
5,7.79165157
4.166666667,7.212479877
3.611111111,6.631450488
3.055555556,6.060512556
2.5,5.504279761
1.944444444,4.955813904
