875,37085,121.3130875,31.272227
880,37080,121.3131395,31.27222
885,37075,121.3131915,31.272213
890,37070,121.3132435,31.272207
895,37065,121.3132955,31.2722
900,37060,121.3133475,31.272193
905,37055,121.3133995,31.272187
910,37050,121.3134515,31.27218
915,37045,121.3135035,31.272173
920,37040,121.3135545,31.272166
925,37035,121.3136065,31.27216
930,37030,121.3136585,31.272153
935,37025,121.3137105,31.272146
940,37020,121.3137625,31.272139
945,37015,121.3138145,31.272133
950,37010,121.3138665,31.272126
955,37005,121.3139185,31.272119
960,37000,121.3139705,31.272112
965,36995,121.3140225,31.272106
970,36990,121.3140735,31.272099
975,36985,121.3141255,31.272092
980,36980,121.3141775,31.272085
985,36975,121.3142295,31.272079
990,36970,121.3142815,31.272072
995,36965,121.3143335,31.272065
1000,36960,121.3143855,31.272058
1005,36955,121.3144375,31.272052
1010,36950,121.3144895,31.272045
1015,36945,121.3145415,31.272038
1020,36940,121.3145935,31.272031
1025,36935,121.3146445,31.272025
1030,36930,121.3146965,31.272018
1035,36925,121.3147485,31.272011
1040,36920,121.3148005,31.272004
1045,36915,121.3148525,31.271998
1050,36910,121.3149045,31.271991
1055,36905,121.3149565,31.271984
1060,36900,121.3150085,31.271977
1065,36895,121.3150605,31.271971
1070,36890,121.3151125,31.271964
1075,36885,121.3151635,31.271957
1080,36880,121.3152155,31.27195
1085,36875,121.3152675,31.271944
1090,36870,121.3153195,31.271937
1095,36865,121.3153715,31.27193
1100,36860,121.3154235,31.271923
1105,36855,121.3154755,31.271917
1110,36850,121.3155275,31.27191
1115,36845,121.3155795,31.271903
1120,36840,121.3156315,31.271896
1125,36835,121.3156835,31.27189
1130,36830,121.3157345,31.271883
1135,36825,121.3157865,31.271876
1140,36820,121.3158385,31.271869
1145,36815,121.3158905,31.271863
1150,36810,121.3159425,31.271856
1155,36805,121.3159945,31.271849
1160,36800,121.3160465,31.271842
1165,36795,121.3160985,31.271836
1170,36790,121.3161505,31.271829
1175,36785,121.3162025,31.271822
1180,36780,121.3162535,31.271815
1185,36775,121.3163055,31.271809
1190,36770,121.3163575,31.271802
1195,36765,121.3164095,31.271795
1200,36760,121.3164615,31.271788
1205,36755,121.3165135,31.271782
1210,36750,121.3165655,31.271775
1215,36745,121.3166175,31.271768
1220,36740,121.3166695,31.271761
1225,36735,121.3167215,31.271755
1230,36730,121.3167735,31.271748
1235,36725,121.3168245,31.271741
1240,36720,121.3168765,31.271734
1245,36715,121.3169285,31.271728
1250,36710,121.3169805,31.271721
1255,36705,121.3170325,31.271714
1260,36700,121.3170845,31.271707
1265,36695,121.3171365,31.271701
1270,36690,121.3171885,31.271694
1275,36685,121.3172405,31.271687
1280,36680,121.3172925,31.27168
1285,36675,121.3173435,31.271674
1290,36670,121.3173955,31.271667
1295,36665,121.3174475,31.27166
1300,36660,121.3174995,31.271653
1305,36655,121.3175515,31.271647
1310,36650,121.3176035,31.27164
1315,36645,121.3176555,31.271633
1320,36640,121.3177075,31.271626
1325,36635,121.3177595,31.27162
1330,36630,121.3178115,31.271613
1335,36625,121.3178625,31.271606
1340,36620,121.3179145,31.271599
1345,36615,121.3179665,31.271593
1350,36610,121.3180185,31.271586
1355,36605,121.3180705,31.271579
1360,36600,121.3181225,31.271572
1365,36595,121.3181745,31.271566
1370,36590,121.3182265,31.271559
1375,36585,121.3182785,31.271552
1380,36580,121.3183305,31.271545
1385,36575,121.3183825,31.271539
1390,36570,121.3184335,31.271532
1395,36565,121.3184855,31.271525
1400,36560,121.3185375,31.271518
1405,36555,121.3185895,31.271512
1410,36550,121.3186415,31.271505
1415,36545,121.3186935,31.271498
1420,36540,121.3187455,31.271491
1425,36535,121.3187975,31.271485
1430,36530,121.3188495,31.271478
1435,36525,121.3189015,31.271471
1440,36520,121.3189525,31.271464
1445,36515,121.3190045,31.271458
1450,36510,121.3190565,31.271451
1455,36505,121.3191085,31.271444
1460,36500,121.3191605,31.271437
1465,36495,121.3192125,31.271431
1470,36490,121.3192645,31.271424
1475,36485,121.3193165,31.271417
1480,36480,121.3193685,31.27141
1485,36475,121.3194205,31.271404
1490,36470,121.3194725,31.271397
1495,36465,121.3195235,31.27139
1500,36460,121.3195755,31.271383
1505,36455,121.3196275,31.271377
1510,36450,121.3196795,31.27137
1515,36445,121.3197315,31.271363
1520,36440,121.3197835,31.271356
1525,36435,121.3198355,31.27135
1530,36430,121.3198875,31.271343
1535,36425,121.3199395,31.271336
1540,36420,121.3199915,31.271329
1545,36415,121.3200425,31.271323
1550,36410,121.3200945,31.271316
1555,36405,121.3201465,31.271309
1560,36400,121.3201985,31.271302
1565,36395,121.3202505,31.271296
1570,36390,121.3203025,31.271289
1575,36385,121.3203545,31.271282
1580,36380,121.3204065,31.271275
1585,36375,121.3204585,31.271269
1590,36370,121.3205105,31.271262
1595,36365,121.3205625,31.271255
1600,36360,121.3206135,31.271248
1605,36355,121.3206655,31.271242
1610,36350,121.3207175,31.271235
1615,36345,121.3207695,31.271228
1620,36340,121.3208215,31.271221
1625,36335,121.3208735,31.271215
1630,36330,121.3209255,31.271208
1635,36325,121.3209775,31.271201
1640,36320,121.3210295,31.271194
1645,36315,121.3210815,31.271188
1650,36310,121.3211325,31.271181
1655,36305,121.3211845,31.271174
1660,36300,121.3212365,31.271167
1665,36295,121.3212885,31.271161
1670,36290,121.3213405,31.271154
1675,36285,121.3213925,31.271147
1680,36280,121.3214445,31.27114
1685,36275,121.3214965,31.271134
1690,36270,121.3215485,31.271127
1695,36265,121.3216005,31.27112
1700,36260,121.3216525,31.271113
1705,36255,121.3217035,31.271107
1710,36250,121.3217555,31.2711
1715,36245,121.3218075,31.271093
1720,36240,121.3218595,31.271086
1725,36235,121.3219115,31.27108
1730,36230,121.3219635,31.271073
1735,36225,121.3220155,31.271066
1740,36220,121.3220675,31.271059
1745,36215,121.3221195,31.271053
1750,36210,121.3221715,31.271046
1755,36205,121.3222225,31.271039
1760,36200,121.3222745,31.271032
1765,36195,121.3223265,31.271026
1770,36190,121.3223785,31.271019
1775,36185,121.3224305,31.271012
1780,36180,121.3224825,31.271006
1785,36175,121.3225345,31.270999
1790,36170,121.3225865,31.270992
1795,36165,121.3226385,31.270985
1800,36160,121.3226905,31.270979
1805,36155,121.3227425,31.270972
1810,36150,121.3227935,31.270965
1815,36145,121.3228455,31.270958
1820,36140,121.3228975,31.270952
1825,36135,121.3229495,31.270945
1830,36130,121.3230015,31.270938
1835,36125,121.3230535,31.270931
1840,36120,121.3231055,31.270925
1845,36115,121.3231575,31.270918
1850,36110,121.3232095,31.270911
1855,36105,121.3232615,31.270904
1860,36100,121.3233125,31.270898
1865,36095,121.3233645,31.270891
1870,36090,121.3234165,31.270884
1875,36085,121.3234685,31.270877
1880,36080,121.3235205,31.270871
1885,36075,121.3235725,31.270864
1890,36070,121.3236245,31.270857
1895,36065,121.3236765,31.27085
1900,36060,121.3237285,31.270844
1905,36055,121.3237805,31.270837
1910,36050,121.3238325,31.27083
1915,36045,121.3238835,31.270823
1920,36040,121.3239355,31.270817
1925,36035,121.3239875,31.27081
1930,36030,121.3240395,31.270803
1935,36025,121.3240915,31.270796
1940,36020,121.3241435,31.27079
1945,36015,121.3241955,31.270783
1950,36010,121.3242475,31.270776
1955,36005,121.3242995,31.270769
1960,36000,121.3243515,31.270763
1965,35995,121.3244025,31.270756
1970,35990,121.3244545,31.270749
1975,35985,121.3245065,31.270742
1980,35980,121.3245585,31.270736
1985,35975,121.3246105,31.270729
1990,35970,121.3246625,31.270722
1995,35965,121.3247145,31.270715
2000,35960,121.3247665,31.270709
2005,35955,121.3248185,31.270702
2010,35950,121.3248705,31.270695
2015,35945,121.3249225,31.270688
2020,35940,121.3249735,31.270682
2025,35935,121.3250255,31.270675
2030,35930,121.3250775,31.270668
2035,35925,121.3251295,31.270661
2040,35920,121.3251815,31.270655
2045,35915,121.3252335,31.270648
2050,35910,121.3252855,31.270641
2055,35905,121.3253375,31.270634
2060,35900,121.3253895,31.270628
2065,35895,121.3254415,31.270621
2070,35890,121.3254925,31.270614
2075,35885,121.3255445,31.270607
2080,35880,121.3255965,31.270601
2085,35875,121.3256485,31.270594
2090,35870,121.3257005,31.270587
2095,35865,121.3257525,31.27058
2100,35860,121.3258045,31.270574
2105,35855,121.3258565,31.270567
2110,35850,121.3259085,31.27056
2115,35845,121.3259605,31.270553
2120,35840,121.3260125,31.270547
2125,35835,121.3260635,31.27054
2130,35830,121.3261155,31.270533
2135,35825,121.3261675,31.270526
2140,35820,121.3262195,31.27052
2145,35815,121.3262715,31.270513
2150,35810,121.3263235,31.270506
2155,35805,121.3263755,31.270499
2160,35800,121.3264275,31.270493
2165,35795,121.3264795,31.270486
2170,35790,121.3265315,31.270479
2175,35785,121.3265825,31.270472
2180,35780,121.3266345,31.270466
2185,35775,121.3266865,31.270459
2190,35770,121.3267385,31.270452
2195,35765,121.3267905,31.270445
2200,35760,121.3268425,31.270439
2205,35755,121.3268945,31.270432
2210,35750,121.3269465,31.270425
2215,35745,121.3269985,31.270418
2220,35740,121.3270505,31.270412
2225,35735,121.3271025,31.270405
2230,35730,121.3271535,31.270398
2235,35725,121.3272055,31.270391
2240,35720,121.3272575,31.270385
2245,35715,121.3273095,31.270378
2250,35710,121.3273615,31.270371
2255,35705,121.3274135,31.270364
2260,35700,121.3274655,31.270358
2265,35695,121.3275175,31.270351
2270,35690,121.3275695,31.270344
2275,35685,121.3276215,31.270337
2280,35680,121.3276725,31.270331
2285,35675,121.3277245,31.270324
2290,35670,121.3277765,31.270317
2295,35665,121.3278285,31.27031
2300,35660,121.3278805,31.270304
2305,35655,121.3279325,31.270297
2310,35650,121.3279845,31.27029
2315,35645,121.3280365,31.270283
2320,35640,121.3280885,31.270277
2325,35635,121.3281405,31.27027
2330,35630,121.3281915,31.270263
2335,35625,121.3282435,31.270256
2340,35620,121.3282955,31.27025
2345,35615,121.3283475,31.270243
2350,35610,121.3283995,31.270236
2355,35605,121.3284515,31.270229
2360,35600,121.3285035,31.270223
2365,35595,121.3285555,31.270216
2370,35590,121.3286075,31.270209
2375,35585,121.3286595,31.270202
2380,35580,121.3287115,31.270196
2385,35575,121.3287625,31.270189
2390,35570,121.3288145,31.270182
2395,35565,121.3288665,31.270175
2400,35560,121.3289185,31.270169
2405,35555,121.3289705,31.270162
2410,35550,121.3290225,31.270155
2415,35545,121.3290745,31.270148
2420,35540,121.3291265,31.270142
2425,35535,121.3291785,31.270135
2430,35530,121.3292305,31.270128
2435,35525,121.3292815,31.270121
2440,35520,121.3293335,31.270115
2445,35515,121.3293855,31.270108
2450,35510,121.3294375,31.270101
2455,35505,121.3294895,31.270094
2460,35500,121.3295415,31.270088
2465,35495,121.3295935,31.270081
2470,35490,121.3296455,31.270074
2475,35485,121.3296975,31.270067
2480,35480,121.3297495,31.270061
2485,35475,121.3298015,31.270054
2490,35470,121.3298525,31.270047
2495,35465,121.3299045,31.27004
2500,35460,121.3299565,31.270034
2505,35455,121.3300085,31.270027
2510,35450,121.3300605,31.27002
2515,35445,121.3301125,31.270013
2520,35440,121.3301645,31.270007
2525,35435,121.3302165,31.27
2530,35430,121.3302685,31.269993
2535,35425,121.3303205,31.269986
2540,35420,121.3303715,31.26998
2545,35415,121.3304235,31.269973
2550,35410,121.3304755,31.269966
2555,35405,121.3305275,31.269959
2560,35400,121.3305795,31.269953
2565,35395,121.3306315,31.269946
2570,35390,121.3306835,31.269939
2575,35385,121.3307355,31.269932
2580,35380,121.3307875,31.269926
2585,35375,121.3308395,31.269919
2590,35370,121.3308915,31.269912
2595,35365,121.3309425,31.269905
2600,35360,121.3309945,31.269899
2605,35355,121.3310465,31.269892
2610,35350,121.3310985,31.269885
2615,35345,121.3311505,31.269878
2620,35340,121.3312025,31.269872
2625,35335,121.3312545,31.269865
2630,35330,121.3313065,31.269858
2635,35325,121.3313585,31.269851
2640,35320,121.3314105,31.269845
2645,35315,121.3314615,31.269838
2650,35310,121.3315135,31.269831
2655,35305,121.3315655,31.269824
2660,35300,121.3316175,31.269818
2665,35295,121.3316695,31.269811
2670,35290,121.3317215,31.269804
2675,35285,121.3317735,31.269798
2680,35280,121.3318255,31.269791
2685,35275,121.3318775,31.269784
2690,35270,121.3319295,31.269777
2695,35265,121.3319815,31.269771
2700,35260,121.3320325,31.269764
2705,35255,121.3320845,31.269757
2710,35250,121.3321365,31.26975
2715,35245,121.3321885,31.269744
2720,35240,121.3322405,31.269737
2725,35235,121.3322925,31.26973
2730,35230,121.3323445,31.269723
2735,35225,121.3323965,31.269717
2740,35220,121.3324485,31.26971
2745,35215,121.3325005,31.269703
2750,35210,121.3325515,31.269696
2755,35205,121.3326035,31.26969
2760,35200,121.3326555,31.269683
2765,35195,121.3327075,31.269676
2770,35190,121.3327595,31.269669
2775,35185,121.3328115,31.269663
2780,35180,121.3328635,31.269656
2785,35175,121.3329155,31.269649
2790,35170,121.3329675,31.269642
2795,35165,121.3330195,31.269636
2800,35160,121.3330715,31.269629
2805,35155,121.3331225,31.269622
2810,35150,121.3331745,31.269615
2815,35145,121.3332265,31.269609
2820,35140,121.3332785,31.269602
2825,35135,121.3333305,31.269595
2830,35130,121.3333825,31.269588
2835,35125,121.3334345,31.269582
2840,35120,121.3334865,31.269575
2845,35115,121.3335385,31.269568
2850,35110,121.3335905,31.269561
2855,35105,121.3336415,31.269555
2860,35100,121.3336935,31.269548
2865,35095,121.3337455,31.269541
2870,35090,121.3337975,31.269534
2875,35085,121.3338495,31.269528
2880,35080,121.3339015,31.269521
2885,35075,121.3339535,31.269514
2890,35070,121.3340055,31.269507
2895,35065,121.3340575,31.269501
2900,35060,121.3341095,31.269494
2905,35055,121.3341615,31.269487
2910,35050,121.3342125,31.26948
2915,35045,121.3342645,31.269474
2920,35040,121.3343165,31.269467
2925,35035,121.3343685,31.26946
2930,35030,121.3344205,31.269453
2935,35025,121.3344725,31.269447
2940,35020,121.3345245,31.26944
2945,35015,121.3345765,31.269433
2950,35010,121.3346285,31.269426
2955,35005,121.3346805,31.26942
2960,35000,121.3347315,31.269413
2965,34995,121.3347835,31.269406
2970,34990,121.3348355,31.269399
2975,34985,121.3348875,31.269393
2980,34980,121.3349395,31.269386
2985,34975,121.3349915,31.269379
2990,34970,121.3350435,31.269372
2995,34965,121.3350955,31.269366
3000,34960,121.3351475,31.269359
3005,34955,121.3351995,31.269352
3010,34950,121.3352515,31.269345
3015,34945,121.3353025,31.269339
3020,34940,121.3353545,31.269332
3025,34935,121.3354065,31.269325
3030,34930,121.3354585,31.269318
3035,34925,121.3355105,31.269312
3040,34920,121.3355625,31.269305
3045,34915,121.3356145,31.269298
3050,34910,121.3356665,31.269291
3055,34905,121.3357185,31.269285
3060,34900,121.3357705,31.269278
3065,34895,121.3358215,31.269271
3070,34890,121.3358735,31.269264
3075,34885,121.3359255,31.269258
3080,34880,121.3359775,31.269251
3085,34875,121.3360295,31.269244
3090,34870,121.3360815,31.269237
3095,34865,121.3361335,31.269231
3100,34860,121.3361855,31.269224
3105,34855,121.3362375,31.269217
3110,34850,121.3362895,31.26921
3115,34845,121.3363415,31.269204
3120,34840,121.3363925,31.269197
3125,34835,121.3364445,31.26919
3130,34830,121.3364965,31.269183
3135,34825,121.3365485,31.269177
3140,34820,121.3366005,31.26917
3145,34815,121.3366525,31.269163
3150,34810,121.3367045,31.269156
3155,34805,121.3367565,31.26915
3160,34800,121.3368085,31.269143
3165,34795,121.3368605,31.269136
3170,34790,121.3369115,31.269129
3175,34785,121.3369635,31.269123
3180,34780,121.3370155,31.269116
3185,34775,121.3370675,31.269109
3190,34770,121.3371195,31.269102
3195,34765,121.3371715,31.269096
3200,34760,121.3372235,31.269089
3205,34755,121.3372755,31.269082
3210,34750,121.3373275,31.269075
3215,34745,121.3373795,31.269069
3220,34740,121.3374305,31.269062
3225,34735,121.3374825,31.269055
3230,34730,121.3375345,31.269048
3235,34725,121.3375865,31.269042
3240,34720,121.3376385,31.269035
3245,34715,121.3376905,31.269028
3250,34710,121.3377425,31.269021
3255,34705,121.3377945,31.269015
3260,34700,121.3378465,31.269008
3265,34695,121.3378985,31.269001
3270,34690,121.3379505,31.268994
3275,34685,121.3380015,31.268988
3280,34680,121.3380535,31.268981
3285,34675,121.3381055,31.268974
3290,34670,121.3381575,31.268967
3295,34665,121.3382095,31.268961
3300,34660,121.3382615,31.268954
3305,34655,121.3383135,31.268947
3310,34650,121.3383655,31.26894
3315,34645,121.3384175,31.268934
3320,34640,121.3384695,31.268927
3325,34635,121.3385205,31.26892
3330,34630,121.3385725,31.268913
3335,34625,121.3386245,31.268907
3340,34620,121.3386765,31.2689
3345,34615,121.3387285,31.268893
3350,34610,121.3387805,31.268886
3355,34605,121.3388325,31.26888
3360,34600,121.3388845,31.268873
3365,34595,121.3389365,31.268866
3370,34590,121.3389885,31.268859
3375,34585,121.3390405,31.268853
3380,34580,121.3390915,31.268846
3385,34575,121.3391435,31.268839
3390,34570,121.3391955,31.268832
3395,34565,121.3392475,31.268826
3400,34560,121.3392995,31.268819
3405,34555,121.3393515,31.268812
3410,34550,121.3394035,31.268805
3415,34545,121.3394555,31.268799
3420,34540,121.3395075,31.268792
3425,34535,121.3395595,31.268785
3430,34530,121.3396105,31.268778
3435,34525,121.3396625,31.268772
3440,34520,121.3397145,31.268765
3445,34515,121.3397665,31.268758
3450,34510,121.3398185,31.268751
3455,34505,121.3398705,31.268745
3460,34500,121.3399225,31.268738
3465,34495,121.3399745,31.268731
3470,34490,121.3400265,31.268724
3475,34485,121.3400785,31.268718
3480,34480,121.3401305,31.268711
3485,34475,121.3401815,31.268704
3490,34470,121.3402335,31.268697
3495,34465,121.3402855,31.268691
3500,34460,121.3403375,31.268684
3505,34455,121.3403895,31.268677
3510,34450,121.3404415,31.26867
3515,34445,121.3404935,31.268664
3520,34440,121.3405455,31.268657
3525,34435,121.3405975,31.26865
3530,34430,121.3406495,31.268643
3535,34425,121.3407005,31.268637
3540,34420,121.3407525,31.26863
3545,34415,121.3408045,31.268623
3550,34410,121.3408565,31.268616
3555,34405,121.3409085,31.26861
3560,34400,121.3409605,31.268603
3565,34395,121.3410115,31.26859
3570,34390,121.3410625,31.268577
3575,34385,121.3411135,31.268564
3580,34380,121.3411645,31.268552
3585,34375,121.3412155,31.268539
3590,34370,121.3412665,31.268526
3595,34365,121.3413175,31.268513
3600,34360,121.3413685,31.2685
3605,34355,121.3414195,31.268487
3610,34350,121.3414705,31.268474
3615,34345,121.3415215,31.268462
3620,34340,121.3415725,31.268449
3625,34335,121.3416235,31.268436
3630,34330,121.3416745,31.268423
3635,34325,121.3417245,31.26841
3640,34320,121.3417755,31.268397
3645,34315,121.3418265,31.268384
3650,34310,121.3418775,31.268372
3655,34305,121.3419285,31.268359
3660,34300,121.3419795,31.268346
3665,34295,121.3420305,31.268333
3670,34290,121.3420815,31.26832
3675,34285,121.3421325,31.268307
3680,34280,121.3421835,31.268294
3685,34275,121.3422345,31.268282
3690,34270,121.3422855,31.268269
3695,34265,121.3423365,31.268256
3700,34260,121.3423875,31.268243
3705,34255,121.3424385,31.26823
3710,34250,121.3424895,31.268217
3715,34245,121.3425405,31.268204
3720,34240,121.3425915,31.268192
3725,34235,121.3426425,31.268179
3730,34230,121.3426935,31.268166
3735,34225,121.3427445,31.268153
3740,34220,121.3427955,31.26814
3745,34215,121.3428465,31.268127
3750,34210,121.3428975,31.268114
3755,34205,121.3429485,31.268102
3760,34200,121.3429995,31.268089
3765,34195,121.3430505,31.268076
3770,34190,121.3431015,31.268063
3775,34185,121.3431515,31.26805
3780,34180,121.3432025,31.268037
3785,34175,121.3432535,31.268024
3790,34170,121.3433045,31.268012
3795,34165,121.3433555,31.267999
3800,34160,121.3434065,31.267986
3805,34155,121.3434575,31.267973
3810,34150,121.3435085,31.26796
3815,34145,121.3435595,31.267947
3820,34140,121.3436105,31.267934
3825,34135,121.3436615,31.267922
3830,34130,121.3437125,31.267909
3835,34125,121.3437635,31.267896
3840,34120,121.3438145,31.267883
3845,34115,121.3438635,31.267868
3850,34110,121.3439125,31.267852
3855,34105,121.3439615,31.267837
3860,34100,121.3440115,31.267822
3865,34095,121.3440605,31.267806
3870,34090,121.3441095,31.267791
3875,34085,121.3441585,31.267776
3880,34080,121.3442075,31.267761
3885,34075,121.3442565,31.267745
3890,34070,121.3443055,31.26773
3895,34065,121.3443555,31.267715
3900,34060,121.3444045,31.267699
3905,34055,121.3444535,31.267684
3910,34050,121.3445025,31.267669
3915,34045,121.3445515,31.267653
3920,34040,121.3446005,31.267638
3925,34035,121.3446495,31.267623
3930,34030,121.3446995,31.267607
3935,34025,121.3447485,31.267592
3940,34020,121.3447975,31.267577
3945,34015,121.3448465,31.267562
3950,34010,121.3448955,31.267546
3955,34005,121.3449445,31.267531
3960,34000,121.3449945,31.267516
3965,33995,121.3450435,31.2675
3970,33990,121.3450925,31.267485
3975,33985,121.3451415,31.26747
3980,33980,121.3451905,31.267454
3985,33975,121.3452395,31.267439
3990,33970,121.3452885,31.267424
3995,33965,121.3453385,31.267408
4000,33960,121.3453875,31.267393
4005,33955,121.3454365,31.267378
4010,33950,121.3454855,31.267363
4015,33945,121.3455345,31.267347
4020,33940,121.3455835,31.267332
4025,33935,121.3456325,31.267317
4030,33930,121.3456825,31.267301
4035,33925,121.3457315,31.267286
4040,33920,121.3457805,31.267271
4045,33915,121.3458295,31.267255
4050,33910,121.3458785,31.26724
4055,33905,121.3459275,31.267225
4060,33900,121.3459765,31.267209
4065,33895,121.3460265,31.267194
4070,33890,121.3460755,31.267179
4075,33885,121.3461245,31.267163
4080,33880,121.3461735,31.267148
4085,33875,121.3462225,31.267133
4090,33870,121.3462715,31.267118
4095,33865,121.3463215,31.267102
4100,33860,121.3463705,31.267087
4105,33855,121.3464195,31.267072
4110,33850,121.3464685,31.267056
4115,33845,121.3465175,31.267041
4120,33840,121.3465665,31.267026
4125,33835,121.3466155,31.26701
4130,33830,121.3466655,31.266995
4135,33825,121.3467145,31.26698
4140,33820,121.3467635,31.266964
4145,33815,121.3468125,31.266949
4150,33810,121.3468615,31.266934
4155,33805,121.3469105,31.266919
4160,33800,121.3469595,31.266903
4165,33795,121.3470095,31.266888
4170,33790,121.3470585,31.266873
