0.000717, -0.001634, 0.000849, 1.723917, -1.508502, -9.527075, -214.549988, -58.437466, 476.419281, 37.871124, 101325.000000, 37.871124, 13296662537
0.000540, -0.001013, 0.000227, 1.724116, -1.502922, -9.530663, -214.548477, -56.854347, 481.102295, 37.813255, 101325.000000, 37.813255, 13296672537
0.000895, -0.001812, 0.000138, 1.742449, -1.512886, -9.542220, -208.686493, -59.980854, 473.286041, 37.837784, 101325.000000, 37.837784, 13296692537
0.001339, -0.001546, 0.001204, 1.729696, -1.518067, -9.537039, -207.211334, -52.518909, 474.998749, 37.891884, 101325.000000, 37.891884, 13296702567
0.001516, -0.000924, 0.000760, 1.725312, -1.496346, -9.536640, -213.082214, -56.852547, 481.102203, 37.968628, 101325.000000, 37.968628, 13296722537
0.000540, -0.001723, 0.000937, 1.725909, -1.502125, -9.536441, -213.085602, -59.888657, 477.936798, 37.835266, 101325.000000, 37.835266, 13296732537
0.001161, -0.001634, -0.000394, 1.732884, -1.519262, -9.539431, -213.082214, -56.852547, 481.102203, 37.930882, 101325.000000, 37.930882, 13296742537
0.001072, -0.001989, 0.000582, 1.734080, -1.527632, -9.539431, -205.747223, -53.872494, 481.166809, 37.861061, 101325.000000, 37.861061, 13296752537
0.001072, -0.000747, 0.000050, 1.729496, -1.500929, -9.539032, -214.548386, -56.886883, 479.552094, 37.852257, 101325.000000, 37.852257, 13296782537
0.001694, -0.001634, 0.000316, 1.729496, -1.511491, -9.542021, -216.014008, -57.116417, 468.701050, 37.833382, 101325.000000, 37.833382, 13296792537
0.000185, -0.001368, 0.001115, 1.740257, -1.514081, -9.527075, -213.079758, -55.594749, 470.283569, 37.886852, 101325.000000, 37.886852, 13296802537
0.001339, -0.000303, 0.001026, 1.730692, -1.504317, -9.529467, -211.615372, -57.045948, 471.801117, 37.921448, 101325.000000, 37.921448, 13296812537
0.000717, -0.001723, 0.000671, 1.726109, -1.500531, -9.551188, -211.617249, -58.498936, 473.318756, 37.849739, 101325.000000, 37.849739, 13296822537
0.000717, -0.000747, 0.000227, 1.735275, -1.525639, -9.535444, -201.351227, -57.098408, 468.700104, 37.896915, 101325.000000, 37.896915, 13296842537
0.000895, -0.000924, 0.001115, 1.730692, -1.525041, -9.534647, -204.285492, -58.620056, 467.117615, 37.831497, 101325.000000, 37.831497, 13296852537
0.001339, -0.000391, 0.000227, 1.729895, -1.514679, -9.533850, -208.684784, -58.462795, 474.868683, 37.857285, 101325.000000, 37.857285, 13296862537
0.001516, -0.000924, 0.000760, 1.725312, -1.512288, -9.536441, -216.010605, -54.080296, 471.866455, 37.784950, 101325.000000, 37.784950, 13296872537
0.000096, -0.001190, -0.000660, 1.744840, -1.515476, -9.542219, -214.544220, -54.111027, 470.316193, 37.867981, 101325.000000, 37.867981, 13296882537
0.000717, -0.001368, 0.000138, 1.736869, -1.517270, -9.545807, -211.617615, -58.368801, 479.519409, 37.881821, 101325.000000, 37.881821, 13296892537
0.001516, -0.001989, 0.000582, 1.735275, -1.514281, -9.540426, -214.548477, -56.854347, 481.102295, 37.865463, 101325.000000, 37.865463, 13296902537
0.001516, -0.001634, 0.000494, 1.721127, -1.512686, -9.534449, -216.014496, -56.953751, 476.451904, 37.871758, 101325.000000, 37.871758, 13296912537
0.000629, -0.000658, 0.000760, 1.737268, -1.508302, -9.535843, -214.548386, -56.886883, 479.552094, 37.888741, 101325.000000, 37.888741, 13296932537
0.000362, -0.001368, 0.000760, 1.731887, -1.518465, -9.531458, -218.945328, -55.439289, 478.034790, 37.915161, 101325.000000, 37.915161, 13296952537
0.001250, -0.001634, 0.000671, 1.725710, -1.510096, -9.537238, -216.014404, -56.986282, 474.901703, 37.846596, 101325.000000, 37.846596, 13296962537
0.000895, -0.001723, 0.001204, 1.717938, -1.499136, -9.543814, -210.154556, -61.468185, 473.253571, 37.913902, 101325.000000, 37.913902, 13296972537
0.000984, -0.001901, -0.000572, 1.731091, -1.509299, -9.530065, -210.147552, -55.461018, 476.484070, 37.886223, 101325.000000, 37.886223, 13296982537
0.001072, -0.001457, 0.000671, 1.742847, -1.504516, -9.543415, -210.148544, -56.171249, 478.017914, 37.948498, 101325.000000, 37.948498, 13296992537
0.001427, -0.001457, 0.000849, 1.732087, -1.508900, -9.540228, -211.618423, -59.144100, 477.952942, 37.869240, 101325.000000, 37.869240, 13297002537
0.001250, -0.001190, -0.000128, 1.733083, -1.512089, -9.533253, -211.618423, -59.144100, 477.952942, 37.852882, 101325.000000, 37.852882, 13297012537
0.000629, -0.001013, -0.000128, 1.717938, -1.500730, -9.538235, -207.216324, -56.053780, 483.443329, 37.940948, 101325.000000, 37.940948, 13297022537
0.001339, -0.001368, 0.000050, 1.725312, -1.492360, -9.532256, -204.285583, -57.535702, 483.410583, 37.928993, 101325.000000, 37.928993, 13297032537
0.001427, -0.000391, 0.000138, 1.740456, -1.506708, -9.533452, -205.754898, -60.703754, 474.044617, 37.908241, 101325.000000, 37.908241, 13297042537
0.001516, -0.002078, 0.000849, 1.736670, -1.508900, -9.531060, -207.220901, -60.803154, 469.394257, 37.821434, 101325.000000, 37.821434, 13297052537
0.000895, -0.001989, 0.000405, 1.716344, -1.506907, -9.536442, -207.215332, -55.343552, 481.909424, 37.842190, 101325.000000, 37.842190, 13297072537
0.000984, -0.001102, 0.000405, 1.736670, -1.510494, -9.542818, -207.950897, -57.670341, 477.210175, 37.876160, 101325.000000, 37.876160, 13297082537
0.000717, -0.001546, 0.000760, 1.729895, -1.513484, -9.530463, -207.953506, -59.931160, 475.611206, 37.884338, 101325.000000, 37.884338, 13297092537
0.000717, -0.001546, 0.000405, 1.737268, -1.506907, -9.536242, -210.887909, -61.404011, 476.353973, 37.835274, 101325.000000, 37.835274, 13297102537
0.001339, -0.001102, 0.001204, 1.727902, -1.504715, -9.534647, -212.355988, -62.891335, 476.321533, 37.906982, 101325.000000, 37.906982, 13297112537
0.000629, -0.000125, 0.000316, 1.732884, -1.499136, -9.544212, -213.089081, -62.908501, 475.546478, 37.869240, 101325.000000, 37.869240, 13297122537
0.001339, -0.001368, 0.000316, 1.732884, -1.496944, -9.537039, -214.554352, -62.200077, 474.012665, 37.849739, 101325.000000, 37.849739, 13297132537
0.000895, -0.000658, 0.000494, 1.736471, -1.513882, -9.529665, -213.086411, -60.663956, 476.370361, 37.835274, 101325.000000, 37.835274, 13297142537
0.001339, -0.002167, 0.001026, 1.736869, -1.514480, -9.541025, -213.085648, -59.872395, 478.711884, 37.887482, 101325.000000, 37.887482, 13297152537
0.000984, -0.001634, 0.000227, 1.725312, -1.506509, -9.559557, -214.552597, -60.698288, 474.820312, 37.889999, 101325.000000, 37.889999, 13297162537
0.002049, -0.001901, 0.000671, 1.727902, -1.496545, -9.540825, -215.285690, -60.715458, 474.045288, 37.875526, 101325.000000, 37.875526, 13297172537
0.000185, -0.001457, 0.000494, 1.733681, -1.511491, -9.537437, -216.024429, -65.107849, 477.048035, 37.857914, 101325.000000, 37.857914, 13297192537
0.001783, -0.002078, 0.000138, 1.728500, -1.510893, -9.535645, -210.160309, -65.810890, 478.581543, 37.809479, 101325.000000, 37.809479, 13297202537
0.000362, -0.001279, 0.000405, 1.733083, -1.513683, -9.543415, -209.421677, -61.385952, 477.128937, 37.881821, 101325.000000, 37.881821, 13297212537
0.000629, -0.001723, -0.000660, 1.721326, -1.507505, -9.539431, -215.278641, -54.724560, 476.500641, 37.935287, 101325.000000, 37.935287, 13297232537
