56:44.0,40,-3.9e-05,-0.000118,-0.000537,,-0.429236,-9.717581,583.937927,-803.572327,201.126572,25.454786,101325.0,25.454786,4050037.0,0
56:44.1,40,0.000494,0.000326,-0.001247,,-0.409109,-9.728939,590.706482,-903.329773,179.488571,25.525236,101325.0,25.525236,4150037.0,0
56:44.2,40,-0.001016,-0.000207,-0.000803,,-0.399743,-9.730135,583.056824,-962.147156,176.824249,25.559204,101325.0,25.559204,4250037.0,0
56:44.3,40,0.000316,0.000148,0.000173,,-0.369653,-9.713595,594.557068,-1013.364319,172.875519,25.510769,101325.0,25.510769,4350037.0,0
56:44.4,40,0.000138,-0.000739,0.000439,-0.018226866666666668,-0.421464,-9.731729,600.181824,-1066.061157,171.91597,25.58688,101325.0,25.58688,4450037.0,0
56:44.5,40,-3.9e-05,-0.000562,-0.000626,-0.017941233333333338,-0.405721,-9.711403,604.526917,-1072.206299,164.206467,25.595058,101325.0,25.595058,4550037.0,0
56:44.6,40,5e-05,-0.000651,0.000439,-0.0182202,-0.417478,-9.73173,604.453247,-1088.749146,165.41922,25.551025,101325.0,25.551025,4650037.0,0
56:44.7,40,-0.001016,5.9e-05,-9.3e-05,-0.018213566666666667,-0.403728,-9.718378,607.402344,-1087.227905,165.462585,25.621475,101325.0,25.621475,4750037.0,0
56:44.8,40,-0.000305,-0.000118,0.000528,-0.018638666666666668,-0.376428,-9.723957,601.563171,-1076.740479,164.106552,25.712685,101325.0,25.712685,4850037.0,0
56:44.9,40,-0.000217,0.000415,8.4e-05,-0.0185324,-0.369254,-9.725751,613.307556,-1081.200806,164.082031,25.623363,101325.0,25.623363,4950037.0,0
56:45.0,40,-0.000572,-0.000207,0.000439,-0.018778166666666665,-0.443583,-9.722563,613.381653,-1067.614258,165.860336,25.651041,101325.0,25.651041,5050037.0,0
56:45.1,40,-0.000394,-0.001006,-0.000271,-0.018811366666666666,-0.387787,-9.732925,606.777771,-1066.112915,167.378479,25.695074,101325.0,25.695074,5150037.0,0
56:45.2,40,-3.9e-05,-0.000384,8.4e-05,-0.018964133333333334,-0.356501,-9.703831,606.803772,-1061.579346,168.225235,25.783764,101325.0,25.783764,5250037.0,0
56:45.3,40,-0.000394,5.9e-05,-0.000715,-0.019216533333333334,-0.401935,-9.730734,608.219055,-1071.392334,166.525162,25.722752,101325.0,25.722752,5350037.0,0
56:45.6,40,-0.000128,-0.000473,0.000617,-0.019043833333333333,-0.412098,-9.727545,611.829834,-1087.14917,168.532791,25.78125,101325.0,25.78125,5650037.0,0
56:45.7,40,-3.9e-05,0.000148,-0.000271,-0.0190837,-0.4115,-9.721367,613.330017,-1079.637939,167.157913,25.807041,101325.0,25.807041,5750037.0,0
56:45.8,40,0.000227,-0.000207,8.4e-05,-0.0185656,-0.363077,-9.723759,608.991333,-1063.117188,165.922546,25.869314,101325.0,25.869314,5850037.0,0
56:45.9,40,-0.001016,-0.000207,0.001327,-0.019030599999999998,-0.351519,-9.722563,608.99115,-1061.638916,164.427032,25.986942,101325.0,25.986942,5950037.0,0
56:46.0,40,0.000138,-0.000651,-0.000537,-0.019136866666666665,-0.455938,-9.744881,604.682251,-1042.048706,166.295822,25.913345,101325.0,25.913345,6050037.0,0
56:46.1,40,-0.000217,-0.001095,-0.000715,-0.019462333333333335,-0.403928,-9.712997,613.684937,-1010.283813,171.506287,25.947941,101325.0,25.947941,6150037.0,0
56:46.2,40,-0.000128,-0.000739,-0.000537,-0.019781166666666666,-0.371645,-9.716983,608.104797,-951.504578,175.626541,26.022797,101325.0,26.022797,6250037.0,0
56:46.3,40,-0.000305,-0.000562,-0.000271,-0.019608466666666668,-0.385196,-9.73153,605.437378,-904.649231,185.630875,26.000778,101325.0,26.000778,6350037.0,0
56:46.4,40,5e-05,-0.000118,-4e-06,-0.019654966666666666,-0.396555,-9.719772,602.74762,-859.356995,192.559296,25.893217,101325.0,25.893217,6450037.0,0
56:46.5,40,0.000138,-0.000296,-9.3e-05,-0.0190638,-0.436808,-9.737906,602.850281,-830.875488,185.4776,26.041664,101325.0,26.041664,6550037.0,0
56:46.6,40,-0.000572,-0.001538,-4e-06,-0.01930293333333333,-0.394761,-9.715788,596.968018,-841.25238,195.916107,26.065571,101325.0,26.065571,6650037.0,0
56:46.7,40,-0.000217,-0.000562,0.000617,-0.0195155,-0.398348,-9.733921,591.232544,-811.152588,196.451508,26.051731,101325.0,26.051731,6750037.0,0
56:46.8,40,5e-05,-0.000296,-0.001247,-0.019508866666666666,-0.357098,-9.741295,598.756592,-777.945129,198.635086,26.081295,101325.0,26.081295,6850037.0,0
56:46.9,40,0.000227,-0.000384,-0.000448,-0.019488933333333337,-0.399344,-9.728142,595.903809,-761.360474,200.454865,26.126585,101325.0,26.126585,6950037.0,0
56:47.0,40,0.000227,5.9e-05,8.4e-05,-0.019668300000000003,-0.418275,-9.745877,592.850952,-779.537659,195.529037,26.157406,101325.0,26.157406,7050037.0,0
56:47.1,40,0.000227,-0.000118,-0.000271,-0.0198742,-0.369254,-9.718378,592.123413,-782.469421,200.040131,26.108973,101325.0,26.108973,7150037.0,0
56:47.2,40,0.000671,-0.000828,-0.00036,-0.020053566666666668,-0.435413,-9.731929,592.906738,-771.934631,199.479935,26.14986,101325.0,26.14986,7250037.0,0
56:47.3,40,-0.000749,-0.000384,-0.000626,-0.020392333333333332,-0.396754,-9.726547,591.591492,-744.740784,204.552795,26.162439,101325.0,26.162439,7350037.0,0
56:47.4,40,5e-05,-0.000207,-0.000271,-0.020817466666666666,-0.392968,-9.722762,592.274841,-752.325867,201.367584,26.141052,101325.0,26.141052,7450037.0,0
56:47.5,40,-3.9e-05,0.000148,-0.001158,-0.02101676666666667,-0.385794,-9.724754,594.522705,-753.637573,211.255295,26.202698,101325.0,26.202698,7550037.0,0
56:47.6,40,-3.9e-05,5.9e-05,0.000439,-0.0208972,-0.388584,-9.719175,591.543396,-753.793701,203.621231,26.275665,101325.0,26.275665,7650037.0,0
56:47.7,40,-0.000572,0.000326,-0.000271,-0.020837433333333332,-0.442985,-9.741693,588.690796,-740.165527,208.432053,26.256792,101325.0,26.256792,7750037.0,0
56:47.8,40,0.000316,-0.000473,-0.000448,-0.020345900000000004,-0.369055,-9.711403,584.262878,-735.809631,200.875275,26.278179,101325.0,26.278179,7850037.0,0
56:47.9,40,-3.9e-05,-0.000207,0.00115,-0.02019313333333333,-0.424851,-9.732128,582.852051,-732.634399,210.067078,26.307117,101325.0,26.307117,7950037.0,0
56:48.0,40,5e-05,-0.000118,-0.000537,-0.020279500000000002,-0.397352,-9.723759,585.852051,-713.176941,202.83078,26.242325,101325.0,26.242325,8050037.0,0
56:48.1,40,-0.000394,-0.000473,0.000439,-0.020558466666666664,-0.389381,-9.73173,587.457031,-697.878723,215.311462,26.313404,101325.0,26.313404,8150037.0,0
56:48.2,40,-0.000128,-0.000207,-9.3e-05,-0.0206116,-0.412297,-9.749266,591.817444,-705.445435,212.145111,26.37505,101325.0,26.37505,8250037.0,0
56:48.3,40,-0.000749,-2.9e-05,0.000173,-0.0207046,-0.408112,-9.713994,592.098755,-654.112488,219.201736,26.43984,101325.0,26.43984,8350037.0,0
56:48.5,40,-0.000128,-0.000207,-0.000271,-0.020651466666666667,-0.393566,-9.723559,581.869568,-640.605957,219.403458,26.275665,101325.0,26.275665,8550037.0,0
56:48.7,40,-0.000572,-0.000651,-0.000271,-0.020286133333333334,-0.384,-9.743088,580.457458,-625.605286,216.631104,26.436066,101325.0,26.436066,8750037.0,0
56:48.8,40,0.000316,-0.000562,0.000528,-0.020498699999999998,-0.380812,-9.730732,577.537903,-619.622498,215.205338,26.431664,101325.0,26.431664,8850037.0,0
56:49.0,40,-0.000305,-0.000384,0.000617,-0.020478766666666665,-0.383801,-9.735516,577.464783,-642.078064,222.400162,26.491421,101325.0,26.491421,9050037.0,0
56:49.1,40,0.000138,-0.000296,-0.000182,-0.020624899999999998,-0.414888,-9.746277,581.817078,-643.760315,211.727921,26.43292,101325.0,26.43292,9150100.0,0
56:49.2,40,-0.000128,0.000326,-0.000271,-0.020452166666666667,-0.383403,-9.73691,583.757141,-696.503906,209.225693,26.421598,101325.0,26.421598,9250037.0,0
56:49.3,40,-0.000305,-0.000384,-0.000271,-0.0207245,-0.421663,-9.771982,585.187805,-708.477478,212.816544,26.520985,101325.0,26.520985,9350037.0,0
56:49.4,40,-0.000217,-2.9e-05,0.000883,-0.020213033333333335,-0.357497,-9.730932,590.785156,-751.664978,196.80278,26.481987,101325.0,26.481987,9450037.0,0
56:49.5,40,-0.000305,0.000326,-0.00036,-0.02029276666666667,-0.359888,-9.718577,586.849426,-803.670654,195.046448,26.513435,101325.0,26.513435,9550037.0,0
56:49.6,40,-0.000572,0.000592,-0.001336,-0.0198743,-0.415087,-9.732726,592.873535,-779.45282,200.100449,26.57634,101325.0,26.57634,9650037.0,0
56:49.7,40,0.000316,-0.000739,-0.000626,-0.019934066666666663,-0.388982,-9.740696,591.621521,-743.888611,209.900223,26.567532,101325.0,26.567532,9750037.0,0
56:49.8,40,0.000138,-0.001006,-0.000448,-0.02032596666666667,-0.391374,-9.737906,587.871887,-625.342102,228.859192,26.543001,101325.0,26.543001,9850037.0,0
56:49.9,40,-0.000128,-0.000473,8.4e-05,-0.020199766666666667,-0.363674,-9.710207,580.65863,-601.190735,233.845322,26.571306,101325.0,26.571306,9950037.0,0
56:50.0,40,-0.000128,-0.000207,0.000173,-0.02030603333333333,-0.399344,-9.745279,576.624634,-540.64325,251.715607,26.563759,101325.0,26.563759,10050037.0,0
56:50.1,40,-0.000749,-0.000651,-9.3e-05,-0.019987166666666667,-0.433022,-9.743088,572.870667,-416.937225,264.678345,26.539856,101325.0,26.539856,10150037.0,0
56:50.3,40,-0.000217,-0.000207,-9.3e-05,-0.0200071,-0.406518,-9.75624,567.676819,-300.516449,291.206329,26.674465,101325.0,26.674465,10350037.0,0
56:50.4,40,0.000138,0.000326,0.000528,-0.020139933333333335,-0.380812,-9.738306,558.762939,-315.682007,287.83075,26.674465,101325.0,26.674465,10450037.0,0
56:50.5,40,-0.000217,-0.000739,-0.000537,-0.019927399999999998,-0.372243,-9.741494,567.448608,-354.607849,297.807343,26.675095,101325.0,26.675095,10550037.0,0
56:50.7,40,0.000138,0.000148,-4e-06,-0.01994733333333333,-0.428638,-9.745679,569.870605,-434.916534,270.419128,26.626659,101325.0,26.626659,10750037.0,0
56:50.9,40,0.00076,-0.001361,8.4e-05,-0.019429233333333337,-0.39237,-9.734917,569.907837,-430.340546,273.551544,26.775112,101325.0,26.775112,10950037.0,0
56:51.0,40,-0.000217,0.000326,-0.000537,-0.0188779,-0.376428,-9.746277,571.49762,-413.620636,281.489166,26.721014,101325.0,26.721014,11050037.0,0
56:51.1,40,-0.000394,-2.9e-05,-0.000448,-0.0188646,-0.37583,-9.740896,574.490906,-403.060608,281.702148,26.687675,101325.0,26.687675,11150037.0,0
56:51.3,40,0.000582,-0.000207,-0.000182,-0.019183433333333333,-0.399344,-9.739302,571.535278,-413.479248,289.108154,26.790836,101325.0,26.790836,11350037.0,0
56:51.4,40,5e-05,-0.000207,-0.000448,-0.019362766666666663,-0.389979,-9.728142,572.217957,-413.673523,278.445343,26.70277,101325.0,26.70277,11450037.0,0
56:51.5,40,-0.000394,0.000326,-0.00036,-0.019322899999999997,-0.389979,-9.746277,576.087463,-378.921478,283.685974,26.735481,101325.0,26.735481,11550037.0,0
56:51.6,40,0.000316,0.000326,0.000173,-0.019608499999999997,-0.399942,-9.74548,568.733093,-376.741119,281.404999,26.758127,101325.0,26.758127,11650037.0,0
56:51.7,40,0.000138,-0.000296,-0.000981,-0.01919,-0.411301,-9.745678,567.894165,-396.357147,279.509796,26.80027,101325.0,26.80027,11750037.0,0
56:51.9,40,0.000405,-2.9e-05,0.001061,-0.018240133333333335,-0.361482,-9.736712,569.930298,-428.777527,276.627411,26.774483,101325.0,26.774483,11950037.0,0
56:52.0,40,-0.000749,-0.000473,-9.3e-05,-0.018665266666666666,-0.418873,-9.747272,568.266602,-460.562073,268.407104,26.889591,101325.0,26.889591,12050037.0,0
56:52.2,40,-0.000749,-0.000473,-4e-06,-0.018373000000000004,-0.475866,-9.842127,573.7724,-529.971375,259.517456,26.828579,101325.0,26.828579,12250037.0,0
56:52.3,40,-0.002081,-2.9e-05,-0.000182,-0.019090366666666667,-0.323023,-9.772381,580.815247,-584.336853,249.394379,26.868206,101325.0,26.868206,12350037.0,0
56:52.4,40,-0.001992,5.9e-05,-0.000271,-0.018678533333333334,-0.351519,-9.726748,585.131714,-603.898743,249.049377,26.856884,101325.0,26.856884,12450037.0,0
56:52.6,40,0.000494,0.000326,0.000262,-0.018286633333333337,-0.423257,-9.766403,579.99176,-717.556213,211.858566,26.940544,101325.0,26.940544,12650037.0,0
56:52.7,40,0.000849,-0.000296,-0.000803,-0.017927933333333333,-0.410105,-9.745878,585.51886,-773.577026,194.080673,26.839272,101325.0,26.839272,12750037.0,0
56:52.8,40,0.000494,-0.000739,0.000262,-0.017981066666666667,-0.38679,-9.755045,589.761353,-808.203552,193.452896,26.931736,101325.0,26.931736,12850037.0,0
56:52.9,40,0.000316,0.000148,-4e-06,-0.018007666666666665,-0.398747,-9.753052,594.165771,-802.296936,185.96965,26.882675,101325.0,26.882675,12950037.0,0
56:53.0,40,0.001026,0.001036,-0.000537,-0.017947900000000003,-0.404526,-9.743088,591.024475,-841.508118,183.695541,27.009109,101325.0,27.009109,13050037.0,0
56:53.1,40,-0.000572,0.000148,-0.000715,-0.018466033333333333,-0.420268,-9.744882,598.393311,-838.458252,183.789795,26.967592,101325.0,26.967592,13150037.0,0
56:53.3,40,-0.001016,-0.000296,0.000351,-0.0183398,-0.359689,-9.756838,596.86261,-843.126404,176.07843,26.98143,101325.0,26.98143,13350037.0,0
56:53.4,40,-0.000394,-0.000384,0.000262,-0.018406199999999998,-0.392569,-9.739302,594.039368,-820.515869,178.011307,27.000301,101325.0,27.000301,13450037.0,0
56:53.5,40,-0.000305,-0.000384,0.000173,-0.017921300000000005,-0.372044,-9.746675,592.658081,-811.314819,187.316238,26.940544,101325.0,26.940544,13550037.0,0
56:53.6,40,0.000494,-0.000739,-9.3e-05,-0.017562599999999998,-0.410703,-9.761023,592.724243,-794.800232,184.579681,26.962559,101325.0,26.962559,13650037.0,0
56:53.7,40,0.000316,0.000326,-4e-06,-0.0175626,-0.393565,-9.746277,586.848267,-791.845154,183.082275,27.08522,101325.0,27.08522,13750037.0,0
56:53.8,40,-3.9e-05,5.9e-05,-0.000626,-0.0176091,-0.400341,-9.749065,589.982727,-760.053162,191.310165,27.083332,101325.0,27.083332,13850037.0,0
56:53.9,40,0.000316,-0.000473,0.000795,-0.018054166666666666,-0.393167,-9.739302,581.205566,-748.088257,189.205475,26.992123,101325.0,26.992123,13950037.0,0
56:54.2,40,-0.000128,0.000326,0.000262,-0.018738333333333333,-0.416482,-9.753052,591.756836,-701.976196,196.215912,27.033642,101325.0,27.033642,14250037.0,0
56:54.3,40,-3.9e-05,-0.000473,8.4e-05,-0.018705133333333332,-0.407913,-9.759428,585.052979,-717.116455,193.613495,26.992754,101325.0,26.992754,14350037.0,0
56:54.4,40,-0.000305,-0.000296,0.000439,-0.0189044,-0.370848,-9.745678,585.925476,-693.677795,198.626999,27.027349,101325.0,27.027349,14450037.0,0
56:54.5,40,0.000138,0.000326,-0.000892,-0.019349433333333332,-0.40612,-9.752453,597.706604,-689.127563,197.248306,27.083961,101325.0,27.083961,14550037.0,0
56:54.6,40,-0.000305,-0.000207,-0.000448,-0.01975463333333333,-0.366464,-9.735516,578.822693,-643.973022,201.046249,27.114784,101325.0,27.114784,14650037.0,0
56:55.0,40,0.000227,5.9e-05,-0.000271,-0.019728066666666665,-0.406917,-9.752454,587.373657,-693.755188,194.063126,27.061947,101325.0,27.061947,15050037.0,0
56:55.1,40,-0.000394,-0.000473,-0.000626,-0.019243166666666665,-0.41967,-9.739501,587.284546,-707.398254,189.237228,27.073269,101325.0,27.073269,15150037.0,0
56:55.2,40,-0.000749,-0.000207,-0.000271,-0.018977466666666665,-0.40592,-9.747473,581.572205,-683.126343,200.326111,27.171398,101325.0,27.171398,15250037.0,0
56:55.3,40,-0.000128,-0.000207,-0.000182,-0.018937633333333332,-0.394562,-9.750462,578.971313,-622.712891,210.58493,27.212914,101325.0,27.212914,15350037.0,0
56:55.7,40,-3.9e-05,0.000148,0.001061,-0.0189642,-0.415286,-9.753649,576.126526,-610.534546,218.415054,27.16951,101325.0,27.16951,15750037.0,0
56:55.8,40,-0.000217,-0.000651,0.000173,-0.018937633333333332,-0.393167,-9.740696,576.023987,-640.494141,226.99231,27.244993,101325.0,27.244993,15850037.0,0
56:55.9,40,5e-05,-0.000473,0.000262,-0.01913693333333333,-0.406718,-9.750462,579.046997,-625.386475,228.81395,27.220463,101325.0,27.220463,15950037.0,0
56:56.0,40,-3.9e-05,0.000592,-4e-06,-0.019907466666666665,-0.38141,-9.735316,579.188354,-605.632751,238.324356,27.268265,101325.0,27.268265,16050037.0,0
56:56.1,40,-0.000749,0.000503,-0.000182,-0.019482333333333334,-0.39237,-9.760822,574.806152,-607.019958,245.892456,27.187752,101325.0,27.187752,16150037.0,0
56:56.2,40,-0.000927,-0.000739,0.000262,-0.019608533333333334,-0.389381,-9.759229,577.755798,-611.41156,251.917892,27.179573,101325.0,27.179573,16250037.0,0
56:56.3,40,0.000405,-2.9e-05,0.000795,-0.01884466666666667,-0.37324,-9.774374,578.661682,-582.671875,258.554138,27.232414,101325.0,27.232414,16350037.0,0
56:56.5,40,5e-05,-0.000118,0.000706,-0.019389366666666668,-0.354906,-9.744682,573.086487,-534.22583,273.904968,27.290913,101325.0,27.290913,16550037.0,0
56:56.7,40,-0.000217,-0.000118,8.4e-05,-0.019562066666666666,-0.369453,-9.747272,572.657898,-474.667542,278.065735,27.290913,101325.0,27.290913,16750037.0,0
56:56.8,40,-0.000305,0.000326,-0.000448,-0.019993833333333332,-0.399544,-9.75066,577.648438,-375.618347,298.988007,27.302864,101325.0,27.302864,16850037.0,0
56:56.9,40,-0.000572,-0.000118,-0.001336,-0.019880933333333333,-0.38958,-9.765805,570.361023,-363.575348,300.700378,27.24688,101325.0,27.24688,16950037.0,0
56:57.0,40,0.000138,0.000148,0.000972,-0.019814500000000002,-0.3842,-9.746277,564.655457,-331.884247,305.835419,27.272669,101325.0,27.272669,17050037.0,0
56:57.2,40,5e-05,0.000326,-0.000182,-0.019502300000000004,-0.385794,-9.75066,561.04303,-189.90271,329.804108,27.293427,101325.0,27.293427,17250037.0,0
56:57.3,40,-0.000128,-0.000473,-9.3e-05,-0.019369433333333335,-0.392569,-9.765606,559.838806,-143.068253,338.292145,27.308525,101325.0,27.308525,17350037.0,0
56:57.5,40,-3.9e-05,-0.001183,0.000351,-0.019196733333333334,-0.390377,-9.752453,554.177979,-105.294762,346.587921,27.388409,101325.0,27.388409,17550037.0,0
56:57.6,40,-0.000927,-0.000473,-0.000271,-0.01948236666666667,-0.407315,-9.75345,551.302979,-93.22953,348.322906,27.397217,101325.0,27.397217,17650037.0,0
56:57.7,40,-0.00066,-0.000384,-4e-06,-0.019668366666666666,-0.364272,-9.765207,555.730347,-91.67263,349.897522,27.393442,101325.0,27.393442,17750037.0,0
56:57.8,40,-3.9e-05,-0.000384,0.001238,-0.019449166666666667,-0.368457,-9.771982,553.054321,-34.498245,347.909424,27.316072,101325.0,27.316072,17850037.0,0
56:58.0,40,-0.000572,-0.000562,0.000617,-0.0192366,-0.438203,-9.791711,557.741089,12.394032,357.951447,27.44062,101325.0,27.44062,18050037.0,0
56:58.1,40,0.000671,0.000592,-0.000271,-0.0190639,-0.38141,-9.751059,553.364868,25.816956,352.088135,27.347525,101325.0,27.347525,18150037.0,0
56:58.2,40,-3.9e-05,-0.000207,0.000173,-0.0187982,-0.423855,-9.763015,544.488281,15.227368,351.84494,27.382751,101325.0,27.382751,18250037.0,0
56:58.3,40,0.000405,-0.000739,0.000528,-0.018319933333333333,-0.428837,-9.75066,553.483276,48.442223,354.036102,27.334942,101325.0,27.334942,18350037.0,0
56:58.4,40,0.000138,-0.000739,0.000528,-0.018133933333333338,-0.389979,-9.732527,544.673584,46.976265,358.533966,27.438103,101325.0,27.438103,18450037.0,0
56:58.5,40,-0.000394,-0.000118,-0.000448,-0.017363399999999998,-0.420866,-9.777562,544.639893,44.631729,353.920166,27.438732,101325.0,27.438732,18550037.0,0
56:58.6,40,-0.000394,-0.000384,-0.000715,-0.017675600000000003,-0.40054,-9.735714,539.667114,65.965042,368.765778,27.407909,101325.0,27.407909,18650037.0,0
56:58.7,40,-0.000217,-0.000384,0.000173,-0.017947933333333336,-0.362479,-9.74528,544.822144,68.975555,367.32489,27.402878,101325.0,27.402878,18750037.0,0
56:58.8,40,-0.001104,-0.000296,0.000795,-0.015563300000000002,-0.390776,-9.633488,534.573303,89.802277,356.239502,27.455717,101325.0,27.455717,18850037.0,0
56:58.9,40,-0.001992,0.000503,0.001061,-0.0056461,-0.368457,-9.816819,536.720215,79.97892,353.781342,27.515472,101325.0,27.515472,18950037.0,0
56:59.0,40,-0.001814,-0.000739,0.000883,-0.0017137666666666668,-0.415486,-9.761023,544.828796,77.872963,359.875549,27.532457,101325.0,27.532457,19050037.0,0
56:59.1,40,-0.002081,-0.001272,-4e-06,-0.010800633333333334,-0.37324,-9.826584,546.254761,74.015213,354.479126,27.523022,101325.0,27.523022,19150037.0,0
56:59.2,40,-0.001992,-0.000739,-9.3e-05,-0.011537966666666668,-0.434018,-9.701241,541.960938,93.661934,359.395508,27.519876,101325.0,27.519876,19250037.0,0
56:59.3,40,-0.002702,0.000237,-9.3e-05,-0.0039854999999999995,-0.328802,-9.751856,537.548401,95.117973,357.87738,27.512959,101325.0,27.512959,19350037.0,0
56:59.4,40,-0.001282,0.000415,-9.3e-05,0.005573,-0.379019,-9.782943,539.122925,113.259499,361.271851,27.551329,101325.0,27.551329,19450037.0,0
56:59.5,40,-0.001104,0.000326,0.000173,0.005925066666666667,-0.394562,-9.867235,540.505127,95.189293,360.940033,27.489056,101325.0,27.489056,19550037.0,0
56:59.6,40,5e-05,-0.000118,0.000173,0.018970833333333333,-0.374236,-9.705425,540.504761,98.145676,357.948975,27.540005,101325.0,27.540005,19650037.0,0
56:59.7,40,0.000671,0.000326,-0.000271,0.02776543333333333,-0.445377,-9.722164,533.076538,86.00045,354.637512,27.561394,101325.0,27.561394,19750037.0,0
56:59.8,40,0.000849,-0.000296,0.000262,0.044351666666666664,-0.398348,-9.783938,529.816406,28.598579,345.928864,27.471443,101325.0,27.471443,19850037.0,0
56:59.9,40,0.000227,0.000681,-4e-06,0.06612563333333334,-0.430431,-9.817616,544.087402,-46.905354,330.87619,27.526798,101325.0,27.526798,19950037.0,0
57:00.0,40,0.000316,-0.000562,-0.00036,0.08453186666666666,-0.358493,-9.831366,541.079285,-60.478321,330.606598,27.550699,101325.0,27.550699,20050037.0,0
57:00.3,40,-0.001637,0.000148,-9.3e-05,0.10214766666666666,-0.401736,-9.785135,544.206665,-33.149212,341.797302,27.473957,101325.0,27.473957,20350037.0,0
57:00.5,40,-0.001726,5.9e-05,-0.000271,0.1184682,-0.343747,-9.68211,538.486816,-8.905638,351.362335,27.564537,101325.0,27.564537,20550037.0,0
57:00.6,40,0.000316,-0.000562,0.000617,0.13435696666666666,-0.341555,-9.747472,544.429077,4.653828,350.12323,27.553215,101325.0,27.553215,20650037.0,0
57:00.7,40,0.000582,-2.9e-05,0.000795,0.14916963333333336,-0.314454,-9.794701,548.893555,12.264875,353.334808,27.567055,101325.0,27.567055,20750037.0,0
57:00.8,40,0.000582,0.000148,0.000706,0.16569606666666667,-0.290541,-9.8218,545.974487,12.334932,357.891113,27.512329,101325.0,27.512329,20850037.0,0
57:01.1,40,0.000138,-0.000118,0.000173,0.18309263333333334,-0.402732,-9.849898,546.348022,83.976906,363.805725,27.546297,101325.0,27.546297,21150037.0,0
